city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,hours_sale,stock_hour6_22_cnt,hours_stock_status,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level
19,195,Pequeno Varejo,Higiene,Categoria A,Subcategoria Z,1003,2024-01-07 10:00:00,1525.7,6-12,50,Médio,0.13,0,0,18.93,27.71,43.09,1.96
10,174,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Y,1036,2024-01-07 11:00:00,1656.13,18-24,401,Alto,0.26,0,0,11.55,23.1,33.99,3.19
12,138,Pequeno Varejo,Alimentos,Categoria A,Subcategoria X,1041,2024-01-07 12:00:00,352.47,18-24,367,Baixo,0.28,1,0,19.66,11.45,38.87,9.57
15,153,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria X,1043,2024-01-07 13:00:00,1417.73,6-12,185,Alto,0.11,0,1,0.86,22.18,59.4,9.84
9,187,Auto Serviço,Higiene,Categoria B,Subcategoria Z,1096,2024-01-07 14:00:00,3584.81,12-18,319,Médio,0.16,0,0,0.23,20.55,42.15,5.85
20,174,Distribuidores Regionais,Higiene,Categoria A,Subcategoria Y,1041,2024-01-07 15:00:00,3173.78,18-24,198,Alto,0.09,1,0,9.54,17.63,48.74,7.57
17,128,Distribuidores Regionais,Higiene,Categoria A,Subcategoria Y,1028,2024-01-07 16:00:00,406.97,12-18,440,Médio,0.11,0,1,17.24,33.57,38.0,7.48
17,153,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Y,1018,2024-01-07 17:00:00,573.47,12-18,144,Médio,0.01,1,0,10.49,33.14,85.37,3.96
20,189,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Z,1083,2024-01-07 18:00:00,1884.63,12-18,58,Médio,0.24,1,0,17.52,18.43,32.02,0.48
12,115,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Z,1031,2024-01-07 19:00:00,3718.79,18-24,194,Baixo,0.29,0,0,2.61,20.89,51.11,7.41
7,198,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Y,1043,2024-01-07 20:00:00,4164.59,18-24,469,Médio,0.23,0,0,13.99,28.8,45.49,1.36
2,119,Grandes Varejistas,Higiene,Categoria A,Subcategoria Z,1054,2024-01-07 21:00:00,73.12,6-12,142,Médio,0.16,1,0,13.2,30.88,30.5,2.9
3,145,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria Y,1079,2024-01-07 22:00:00,1645.05,6-12,222,Baixo,0.25,1,0,10.9,12.75,85.72,3.16
17,166,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria Z,1004,2024-01-07 23:00:00,2121.31,12-18,99,Baixo,0.26,0,0,8.1,22.27,48.82,3.49
5,164,Auto Serviço,Limpeza,Categoria C,Subcategoria X,1045,2024-01-08 00:00:00,4555.66,18-24,25,Médio,0.16,0,1,12.94,32.86,60.14,4.66
17,157,Auto Serviço,Higiene,Categoria A,Subcategoria X,1075,2024-01-08 01:00:00,2507.03,12-18,431,Baixo,0.28,0,1,11.0,26.61,64.96,5.02
17,152,Distribuidores Regionais,Higiene,Categoria A,Subcategoria Z,1044,2024-01-08 02:00:00,1348.5,6-12,13,Médio,0.01,1,0,5.45,23.57,66.63,4.84
17,100,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1020,2024-01-08 03:00:00,1950.24,12-18,121,Alto,0.0,0,0,2.09,27.95,57.62,1.63
2,180,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Y,1077,2024-01-08 04:00:00,2182.17,12-18,464,Baixo,0.02,1,1,7.73,26.54,65.63,6.49
2,165,Auto Serviço,Alimentos,Categoria B,Subcategoria X,1021,2024-01-08 05:00:00,3349.98,18-24,264,Alto,0.02,0,0,10.25,33.56,75.11,7.9
5,128,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Y,1029,2024-01-08 06:00:00,205.44,12-18,6,Médio,0.13,1,1,10.17,32.82,87.13,4.62
1,183,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1022,2024-01-08 07:00:00,1947.26,12-18,493,Baixo,0.28,1,1,8.51,19.94,69.42,8.38
1,169,Auto Serviço,Limpeza,Categoria B,Subcategoria Y,1004,2024-01-08 08:00:00,3232.77,18-24,218,Baixo,0.2,1,0,6.55,10.8,57.73,4.44
19,107,Distribuidores Regionais,Limpeza,Categoria A,Subcategoria Y,1062,2024-01-08 09:00:00,1416.61,18-24,219,Médio,0.2,0,1,7.01,18.32,56.68,5.68
2,128,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1092,2024-01-08 10:00:00,2958.76,6-12,182,Baixo,0.12,0,1,5.32,15.07,72.59,0.7
12,150,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria X,1058,2024-01-08 11:00:00,1786.39,18-24,395,Baixo,0.16,1,0,11.6,13.29,67.62,1.47
6,132,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Y,1093,2024-01-08 12:00:00,3793.6,12-18,400,Baixo,0.09,0,0,17.0,32.2,55.22,7.67
4,102,Auto Serviço,Limpeza,Categoria B,Subcategoria Z,1081,2024-01-08 13:00:00,302.99,6-12,456,Alto,0.16,1,0,17.59,27.75,50.15,2.49
11,159,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Y,1051,2024-01-08 14:00:00,4589.81,6-12,107,Médio,0.22,1,0,19.87,10.81,89.59,0.94
17,134,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1064,2024-01-08 15:00:00,858.06,6-12,491,Médio,0.17,1,0,1.78,32.99,76.01,5.68
6,168,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria Z,1038,2024-01-08 16:00:00,792.74,6-12,391,Médio,0.13,1,0,4.29,32.58,42.41,0.94
5,190,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Z,1080,2024-01-08 17:00:00,4203.21,12-18,346,Baixo,0.25,0,0,14.6,33.73,47.53,6.84
20,175,Pequeno Varejo,Higiene,Categoria B,Subcategoria X,1002,2024-01-08 18:00:00,4346.41,12-18,123,Baixo,0.09,0,0,12.9,30.75,83.62,6.89
2,183,Pequeno Varejo,Limpeza,Categoria A,Subcategoria X,1041,2024-01-08 19:00:00,464.87,12-18,169,Baixo,0.14,0,0,2.68,11.97,69.65,4.53
6,119,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1070,2024-01-08 20:00:00,4543.59,12-18,459,Médio,0.29,0,0,12.62,25.57,48.65,6.86
11,172,Grandes Varejistas,Limpeza,Categoria A,Subcategoria X,1026,2024-01-08 21:00:00,1366.49,6-12,420,Alto,0.29,1,0,8.13,12.08,51.85,7.99
16,138,Auto Serviço,Limpeza,Categoria A,Subcategoria Y,1027,2024-01-08 22:00:00,3093.11,12-18,403,Médio,0.0,1,1,19.14,27.83,52.73,1.98
16,103,Pequeno Varejo,Bebidas,Categoria B,Subcategoria X,1053,2024-01-08 23:00:00,342.97,6-12,256,Médio,0.16,1,1,17.1,14.93,41.18,6.5
1,118,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria X,1094,2024-01-09 00:00:00,1903.31,18-24,8,Alto,0.1,0,1,1.46,33.4,60.67,6.92
9,190,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Y,1014,2024-01-09 01:00:00,2253.62,12-18,366,Baixo,0.09,0,0,1.8,33.35,75.93,1.94
6,144,Auto Serviço,Bebidas,Categoria A,Subcategoria Y,1052,2024-01-09 02:00:00,2999.13,18-24,279,Baixo,0.18,0,0,8.34,24.87,63.84,7.27
16,142,Auto Serviço,Higiene,Categoria A,Subcategoria Y,1071,2024-01-09 03:00:00,2626.36,18-24,124,Médio,0.13,1,1,0.17,28.82,69.36,7.2
3,112,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Z,1069,2024-01-09 04:00:00,2307.46,12-18,161,Alto,0.22,0,1,1.89,31.45,65.72,1.57
20,112,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Y,1091,2024-01-09 05:00:00,4798.2,6-12,35,Médio,0.01,0,1,18.65,19.73,33.53,3.17
4,159,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Y,1003,2024-01-09 06:00:00,925.11,18-24,3,Médio,0.28,0,1,15.85,24.48,41.28,9.41
19,156,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Y,1093,2024-01-09 07:00:00,789.97,12-18,412,Alto,0.17,0,1,13.45,14.4,51.02,0.71
3,185,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1016,2024-01-09 08:00:00,3567.1,18-24,86,Alto,0.21,1,1,16.6,34.64,83.35,2.29
19,191,Pequeno Varejo,Alimentos,Categoria A,Subcategoria X,1033,2024-01-09 09:00:00,372.76,18-24,482,Baixo,0.18,0,0,5.0,33.24,50.92,5.79
20,151,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1005,2024-01-09 10:00:00,2414.46,12-18,399,Médio,0.3,1,1,14.51,22.09,49.63,9.69
7,152,Auto Serviço,Alimentos,Categoria C,Subcategoria X,1035,2024-01-09 11:00:00,2420.27,18-24,263,Alto,0.3,1,1,12.31,23.83,34.84,2.57
20,185,Pequeno Varejo,Higiene,Categoria B,Subcategoria Y,1098,2024-01-09 12:00:00,1550.13,6-12,90,Alto,0.18,1,0,16.97,20.92,88.32,8.17
9,142,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Z,1038,2024-01-09 13:00:00,4652.22,6-12,294,Alto,0.21,0,0,5.65,10.04,76.71,3.67
1,182,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria Z,1079,2024-01-09 14:00:00,1412.72,18-24,57,Alto,0.19,1,1,15.27,15.75,75.96,3.52
8,171,Auto Serviço,Higiene,Categoria A,Subcategoria X,1065,2024-01-09 15:00:00,1442.21,18-24,139,Médio,0.09,1,0,17.05,12.54,53.02,9.96
7,171,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1007,2024-01-09 16:00:00,1171.5,12-18,171,Médio,0.06,0,1,10.98,18.07,34.7,8.17
18,141,Auto Serviço,Bebidas,Categoria C,Subcategoria Z,1014,2024-01-09 17:00:00,728.94,6-12,259,Médio,0.12,1,1,8.28,15.91,45.81,2.49
8,189,Pequeno Varejo,Limpeza,Categoria A,Subcategoria X,1062,2024-01-09 18:00:00,1820.06,18-24,494,Alto,0.2,1,0,18.97,29.04,81.17,1.86
1,125,Grandes Varejistas,Alimentos,Categoria C,Subcategoria Z,1090,2024-01-09 19:00:00,3404.44,6-12,24,Baixo,0.02,0,0,3.38,22.62,40.82,0.84
11,122,Auto Serviço,Alimentos,Categoria B,Subcategoria Z,1079,2024-01-09 20:00:00,3710.81,18-24,197,Alto,0.15,0,0,0.73,30.42,83.65,4.83
18,142,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1064,2024-01-09 21:00:00,4067.09,12-18,66,Médio,0.12,0,1,3.58,25.89,62.15,3.35
10,176,Auto Serviço,Alimentos,Categoria C,Subcategoria Y,1058,2024-01-09 22:00:00,987.72,12-18,422,Médio,0.16,0,1,13.67,26.41,72.87,3.81
3,127,Auto Serviço,Higiene,Categoria C,Subcategoria Y,1009,2024-01-09 23:00:00,178.16,6-12,117,Médio,0.26,0,0,15.78,31.91,57.22,4.31
7,108,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Y,1006,2024-01-10 00:00:00,4873.43,6-12,279,Baixo,0.01,0,1,14.34,31.18,85.94,9.91
16,119,Auto Serviço,Alimentos,Categoria B,Subcategoria Y,1073,2024-01-10 01:00:00,71.66,18-24,468,Baixo,0.23,0,1,8.4,11.58,44.38,0.03
16,155,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1075,2024-01-10 02:00:00,4803.39,18-24,5,Médio,0.2,1,0,19.35,24.46,64.35,4.26
20,182,Pequeno Varejo,Higiene,Categoria C,Subcategoria Z,1080,2024-01-10 03:00:00,4144.07,18-24,96,Alto,0.06,0,0,8.89,20.33,34.15,0.65
17,138,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Y,1011,2024-01-10 04:00:00,4560.37,6-12,71,Médio,0.22,0,1,19.63,24.99,58.83,6.73
2,150,Grandes Varejistas,Higiene,Categoria C,Subcategoria X,1078,2024-01-10 05:00:00,1935.93,12-18,416,Médio,0.15,1,1,18.36,31.57,88.36,0.5
1,111,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Y,1045,2024-01-10 06:00:00,986.01,12-18,431,Baixo,0.14,1,0,8.14,10.3,35.29,7.67
16,178,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Z,1031,2024-01-10 07:00:00,3032.32,6-12,450,Baixo,0.14,0,0,3.22,10.27,60.4,8.68
12,194,Pequeno Varejo,Alimentos,Categoria C,Subcategoria X,1031,2024-01-10 08:00:00,3706.26,12-18,379,Baixo,0.28,1,0,1.8,11.56,66.14,9.71
5,154,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Y,1089,2024-01-10 09:00:00,654.31,6-12,257,Baixo,0.28,0,0,10.63,31.87,85.9,1.21
5,177,Grandes Varejistas,Bebidas,Categoria C,Subcategoria X,1077,2024-01-10 10:00:00,3988.11,18-24,37,Médio,0.27,1,0,15.26,18.84,47.84,9.79
9,110,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1089,2024-01-10 11:00:00,1042.97,6-12,295,Alto,0.27,0,1,3.52,19.28,60.18,4.12
9,125,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1060,2024-01-10 12:00:00,2458.39,12-18,55,Médio,0.01,1,0,6.36,18.64,89.23,6.33
3,141,Auto Serviço,Bebidas,Categoria C,Subcategoria Y,1068,2024-01-10 13:00:00,4282.41,6-12,102,Médio,0.12,0,1,12.61,15.77,76.14,0.0
19,126,Auto Serviço,Higiene,Categoria C,Subcategoria X,1060,2024-01-10 14:00:00,967.12,6-12,102,Alto,0.27,1,1,9.22,10.97,78.62,3.7
16,110,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria Z,1045,2024-01-10 15:00:00,1209.42,6-12,215,Médio,0.23,1,1,12.08,32.66,76.83,3.53
16,137,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Y,1067,2024-01-10 16:00:00,313.86,6-12,20,Alto,0.14,1,1,13.53,15.82,60.91,5.04
3,197,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria Y,1091,2024-01-10 17:00:00,733.07,12-18,114,Baixo,0.23,1,0,7.61,32.35,56.06,1.33
20,142,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1054,2024-01-10 18:00:00,732.63,18-24,209,Baixo,0.06,0,1,15.72,33.89,45.29,6.9
1,118,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Y,1000,2024-01-10 19:00:00,1017.14,12-18,290,Baixo,0.18,0,1,14.06,24.42,57.96,5.96
20,163,Auto Serviço,Limpeza,Categoria A,Subcategoria Z,1076,2024-01-10 20:00:00,1431.0,12-18,202,Alto,0.16,1,0,13.75,19.31,31.23,2.12
11,105,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria Z,1066,2024-01-10 21:00:00,4074.92,18-24,458,Médio,0.17,1,1,2.99,29.14,35.83,9.84
17,145,Distribuidores Regionais,Higiene,Categoria A,Subcategoria Y,1048,2024-01-10 22:00:00,4578.82,12-18,322,Baixo,0.22,1,0,9.48,10.63,47.24,0.06
8,141,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1024,2024-01-10 23:00:00,2031.4,18-24,187,Baixo,0.28,1,0,11.54,33.22,50.02,3.36
4,191,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria X,1015,2024-01-11 00:00:00,641.04,18-24,150,Médio,0.08,0,0,4.53,20.2,72.45,2.62
6,164,Auto Serviço,Alimentos,Categoria A,Subcategoria Z,1084,2024-01-11 01:00:00,1119.05,6-12,448,Baixo,0.23,0,1,15.17,17.72,40.3,5.6
8,198,Grandes Varejistas,Higiene,Categoria A,Subcategoria X,1012,2024-01-11 02:00:00,3681.03,12-18,190,Baixo,0.19,0,1,2.42,13.17,77.75,8.88
20,171,Pequeno Varejo,Bebidas,Categoria C,Subcategoria X,1051,2024-01-11 03:00:00,3387.13,18-24,406,Alto,0.21,0,1,3.0,33.88,78.05,6.58
3,158,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Z,1035,2024-01-11 04:00:00,4836.04,12-18,213,Médio,0.13,0,1,8.27,30.28,65.22,0.48
16,151,Grandes Varejistas,Limpeza,Categoria A,Subcategoria Y,1071,2024-01-11 05:00:00,72.44,12-18,378,Alto,0.28,0,1,2.71,28.1,59.49,8.63
3,146,Auto Serviço,Bebidas,Categoria B,Subcategoria Z,1043,2024-01-11 06:00:00,3753.79,18-24,41,Baixo,0.14,1,0,0.23,33.27,58.04,2.65
18,106,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria X,1082,2024-01-11 07:00:00,2528.97,6-12,477,Baixo,0.04,1,0,8.23,34.0,55.23,1.1
14,110,Grandes Varejistas,Higiene,Categoria A,Subcategoria X,1046,2024-01-11 08:00:00,4513.46,18-24,447,Médio,0.2,1,1,12.97,16.71,35.31,4.33
18,160,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1079,2024-01-11 09:00:00,2880.83,6-12,193,Baixo,0.04,0,1,9.9,29.66,69.33,8.99
2,167,Grandes Varejistas,Limpeza,Categoria B,Subcategoria X,1075,2024-01-11 10:00:00,2233.34,18-24,249,Alto,0.1,0,1,1.04,29.17,64.64,0.35
3,124,Distribuidores Regionais,Higiene,Categoria B,Subcategoria Z,1019,2024-01-11 11:00:00,3329.25,18-24,80,Alto,0.07,0,1,4.65,23.93,30.95,6.26
16,111,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1017,2024-01-11 12:00:00,4167.62,6-12,40,Médio,0.16,0,0,10.49,13.76,42.16,3.32
9,125,Auto Serviço,Bebidas,Categoria C,Subcategoria Y,1053,2024-01-11 13:00:00,1412.49,6-12,369,Médio,0.1,1,1,14.76,33.51,56.18,6.23
4,111,Grandes Varejistas,Limpeza,Categoria B,Subcategoria X,1011,2024-01-11 14:00:00,537.64,12-18,19,Baixo,0.05,1,1,15.88,17.88,84.08,2.66
1,142,Pequeno Varejo,Higiene,Categoria A,Subcategoria Z,1024,2024-01-11 15:00:00,2165.09,18-24,8,Médio,0.24,0,1,10.39,24.47,89.42,9.67
4,150,Distribuidores Regionais,Limpeza,Categoria A,Subcategoria X,1059,2024-01-11 16:00:00,1072.6,12-18,312,Médio,0.14,0,1,12.92,10.48,75.08,1.14
1,136,Auto Serviço,Limpeza,Categoria B,Subcategoria Z,1074,2024-01-11 17:00:00,2147.71,12-18,123,Baixo,0.14,0,1,18.07,20.73,74.96,1.58
14,145,Grandes Varejistas,Higiene,Categoria A,Subcategoria Z,1085,2024-01-11 18:00:00,4955.24,6-12,202,Baixo,0.27,0,0,1.3,25.42,54.92,0.46
16,152,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Y,1033,2024-01-11 19:00:00,2870.61,6-12,400,Alto,0.16,1,0,1.98,19.52,64.26,7.95
20,187,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1012,2024-01-11 20:00:00,3468.0,12-18,77,Alto,0.21,1,0,9.16,21.93,43.97,0.94
8,179,Pequeno Varejo,Alimentos,Categoria C,Subcategoria Y,1037,2024-01-11 21:00:00,3389.64,6-12,209,Médio,0.1,0,1,12.19,14.8,74.29,2.77
7,112,Distribuidores Regionais,Higiene,Categoria B,Subcategoria X,1011,2024-01-11 22:00:00,4103.5,18-24,17,Baixo,0.17,1,1,0.09,18.76,33.59,2.06
3,188,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1035,2024-01-11 23:00:00,4720.64,6-12,235,Médio,0.22,0,0,9.05,28.08,55.03,3.54
17,153,Pequeno Varejo,Higiene,Categoria B,Subcategoria Y,1027,2024-01-12 00:00:00,3294.09,6-12,497,Alto,0.09,0,0,3.46,34.24,79.88,7.66
1,156,Grandes Varejistas,Bebidas,Categoria A,Subcategoria X,1090,2024-01-12 01:00:00,2380.47,18-24,318,Médio,0.21,1,1,12.9,21.72,88.79,9.5
16,103,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Y,1038,2024-01-12 02:00:00,1589.15,6-12,199,Alto,0.17,1,1,5.35,27.15,71.79,8.79
12,174,Distribuidores Regionais,Higiene,Categoria B,Subcategoria Y,1076,2024-01-12 03:00:00,1801.37,12-18,348,Alto,0.13,1,0,18.04,34.4,41.84,8.41
19,195,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1042,2024-01-12 04:00:00,1672.4,12-18,455,Médio,0.21,1,0,1.28,29.37,64.26,4.17
14,148,Pequeno Varejo,Higiene,Categoria A,Subcategoria Y,1090,2024-01-12 05:00:00,1622.33,12-18,281,Alto,0.1,1,0,16.18,10.25,63.63,8.02
6,106,Auto Serviço,Higiene,Categoria A,Subcategoria Z,1030,2024-01-12 06:00:00,3473.13,6-12,475,Alto,0.21,0,0,7.85,33.39,87.95,7.77
6,110,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Y,1001,2024-01-12 07:00:00,2938.55,6-12,455,Baixo,0.17,0,1,17.14,31.66,80.41,2.48
13,191,Pequeno Varejo,Alimentos,Categoria A,Subcategoria X,1081,2024-01-12 08:00:00,1009.98,6-12,251,Médio,0.07,0,0,16.3,16.78,32.94,2.62
19,153,Distribuidores Regionais,Bebidas,Categoria B,Subcategoria X,1089,2024-01-12 09:00:00,4848.13,12-18,339,Médio,0.2,0,0,4.79,14.54,43.21,4.99
8,186,Auto Serviço,Alimentos,Categoria A,Subcategoria Y,1041,2024-01-12 10:00:00,2138.63,6-12,238,Médio,0.27,0,1,1.01,32.48,80.52,9.63
2,144,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1030,2024-01-12 11:00:00,2830.43,18-24,455,Alto,0.09,1,0,13.91,27.22,88.35,1.08
1,122,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Y,1060,2024-01-12 12:00:00,3513.0,6-12,461,Alto,0.24,0,1,4.09,15.92,47.68,9.88
15,127,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1055,2024-01-12 13:00:00,3068.39,12-18,268,Alto,0.1,1,0,18.61,27.85,71.44,1.59
1,156,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria Y,1085,2024-01-12 14:00:00,1555.26,18-24,118,Médio,0.25,1,0,1.34,25.01,48.47,4.86
5,125,Auto Serviço,Alimentos,Categoria B,Subcategoria X,1099,2024-01-12 15:00:00,3988.53,18-24,487,Baixo,0.02,0,1,6.48,17.73,32.47,3.04
16,124,Auto Serviço,Alimentos,Categoria C,Subcategoria X,1082,2024-01-12 16:00:00,550.77,12-18,400,Médio,0.0,0,0,0.25,23.92,79.77,4.2
19,153,Grandes Varejistas,Higiene,Categoria B,Subcategoria Z,1013,2024-01-12 17:00:00,2844.98,18-24,370,Médio,0.03,0,1,6.34,23.18,74.33,9.58
4,128,Auto Serviço,Alimentos,Categoria B,Subcategoria Y,1013,2024-01-12 18:00:00,1366.59,18-24,281,Médio,0.26,1,1,10.83,22.74,33.2,6.32
3,182,Distribuidores Regionais,Limpeza,Categoria A,Subcategoria Z,1028,2024-01-12 19:00:00,3078.81,18-24,389,Baixo,0.16,0,0,13.1,22.93,38.73,2.98
17,196,Pequeno Varejo,Bebidas,Categoria B,Subcategoria X,1080,2024-01-12 20:00:00,1089.97,18-24,336,Médio,0.18,1,1,14.53,10.01,89.97,6.28
17,135,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Z,1049,2024-01-12 21:00:00,3861.0,18-24,387,Baixo,0.25,0,1,16.67,16.72,69.05,4.52
12,113,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1049,2024-01-12 22:00:00,1137.68,6-12,344,Baixo,0.02,0,1,2.22,20.77,78.03,9.43
14,177,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1062,2024-01-12 23:00:00,4451.96,12-18,6,Médio,0.12,0,0,15.24,13.18,53.32,3.53
6,134,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Y,1072,2024-01-13 00:00:00,4307.77,12-18,272,Médio,0.19,1,1,5.57,28.73,61.09,5.84
3,129,Auto Serviço,Alimentos,Categoria B,Subcategoria Y,1064,2024-01-13 01:00:00,1811.97,6-12,252,Médio,0.12,1,0,2.76,31.17,67.19,8.49
9,191,Distribuidores Regionais,Higiene,Categoria B,Subcategoria X,1067,2024-01-13 02:00:00,1929.1,6-12,341,Alto,0.01,1,1,5.31,30.44,78.36,9.59
5,116,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Y,1070,2024-01-13 03:00:00,3507.52,12-18,127,Baixo,0.2,0,1,17.16,21.49,50.33,7.99
17,166,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Y,1010,2024-01-13 04:00:00,451.87,12-18,373,Médio,0.12,0,1,12.55,27.27,70.34,9.36
14,179,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Y,1013,2024-01-13 05:00:00,404.6,6-12,91,Baixo,0.01,1,1,11.95,11.92,76.54,4.64
3,129,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1082,2024-01-13 06:00:00,681.62,6-12,305,Alto,0.05,0,1,11.69,14.98,78.31,7.65
1,192,Grandes Varejistas,Bebidas,Categoria C,Subcategoria X,1002,2024-01-13 07:00:00,2812.38,18-24,383,Alto,0.07,1,1,8.17,11.17,59.95,0.95
20,144,Pequeno Varejo,Higiene,Categoria A,Subcategoria Z,1007,2024-01-13 08:00:00,745.01,6-12,5,Médio,0.15,0,0,8.34,34.14,58.4,5.94
1,178,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1092,2024-01-13 09:00:00,1388.09,6-12,413,Baixo,0.06,1,0,2.97,24.36,36.27,0.14
3,188,Auto Serviço,Bebidas,Categoria C,Subcategoria X,1042,2024-01-13 10:00:00,3234.56,18-24,73,Alto,0.11,0,0,6.65,14.38,59.86,2.6
18,150,Auto Serviço,Higiene,Categoria B,Subcategoria Z,1008,2024-01-13 11:00:00,78.12,18-24,497,Alto,0.23,1,1,10.24,27.69,72.12,6.66
10,146,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1018,2024-01-13 12:00:00,901.18,12-18,55,Baixo,0.24,0,0,12.12,22.23,85.24,1.72
3,152,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1011,2024-01-13 13:00:00,4649.65,12-18,294,Alto,0.24,1,1,1.43,20.86,37.51,2.0
8,163,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Z,1026,2024-01-13 14:00:00,3317.89,6-12,397,Baixo,0.21,1,0,6.68,32.84,88.13,0.62
14,137,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria X,1057,2024-01-13 15:00:00,1527.76,18-24,309,Médio,0.16,1,1,6.79,27.71,44.04,7.47
18,163,Auto Serviço,Higiene,Categoria B,Subcategoria Z,1024,2024-01-13 16:00:00,226.52,18-24,237,Baixo,0.17,0,0,10.3,27.27,40.55,4.48
15,186,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Y,1044,2024-01-13 17:00:00,2930.24,12-18,489,Médio,0.29,1,0,14.2,12.43,36.87,8.88
2,188,Auto Serviço,Higiene,Categoria A,Subcategoria Z,1047,2024-01-13 18:00:00,1114.33,12-18,21,Baixo,0.26,0,0,12.7,12.3,89.41,3.62
10,106,Auto Serviço,Limpeza,Categoria C,Subcategoria X,1049,2024-01-13 19:00:00,4800.88,6-12,440,Alto,0.19,1,0,11.42,26.61,63.66,4.35
2,121,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria Y,1080,2024-01-13 20:00:00,3434.8,18-24,40,Médio,0.14,1,1,5.83,13.91,46.24,4.95
